Numero,URL,Nome,Peso,Altura,Tipo 1,Tipo 2,Habilidade,Descricao Habilidade,URL Habilidade,Evolução 2 Número,Evolução 2 Nome,Evolução 2 Url,Evolução 3 Número,Evolução 3 Nome,Evolução 3 Url
0090,https://pokemondb.net/pokedex/shellder,Shellder,4.0 kg (8.8 lbs),0.3 m (1′00″),Water,18,/ability/shell-armor,The Pokémon is protected against critical hits.,https://pokemondb.net/ability/shell-armor,#0091,Cloyster,https://pokemondb.net/pokedex/cloyster,,,
0091,https://pokemondb.net/pokedex/cloyster,Cloyster,132.5 kg (292.1 lbs),1.5 m (4′11″),Water,Ice,/ability/shell-armor,The Pokémon is protected against critical hits.,https://pokemondb.net/ability/shell-armor,#0091,Cloyster,https://pokemondb.net/pokedex/cloyster,,,
0092,https://pokemondb.net/pokedex/gastly,Gastly,0.1 kg (0.2 lbs),1.3 m (4′03″),Ghost,Poison,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,#0093,Haunter,https://pokemondb.net/pokedex/haunter,#0094,Gengar,https://pokemondb.net/pokedex/gengar
0093,https://pokemondb.net/pokedex/haunter,Haunter,0.1 kg (0.2 lbs),1.6 m (5′03″),Ghost,Poison,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,#0093,Haunter,https://pokemondb.net/pokedex/haunter,#0094,Gengar,https://pokemondb.net/pokedex/gengar
0094,https://pokemondb.net/pokedex/gengar,Gengar,40.5 kg (89.3 lbs),1.5 m (4′11″),Ghost,Poison,/ability/cursed-body,May disable a move used on the Pokémon.,https://pokemondb.net/ability/cursed-body,#0093,Haunter,https://pokemondb.net/pokedex/haunter,#0094,Gengar,https://pokemondb.net/pokedex/gengar
0095,https://pokemondb.net/pokedex/onix,Onix,210.0 kg (463.0 lbs),8.8 m (28′10″),Rock,Ground,/ability/rock-head,Protects the Pokémon from recoil damage.,https://pokemondb.net/ability/rock-head,#0208,Steelix,https://pokemondb.net/pokedex/steelix,,,
0096,https://pokemondb.net/pokedex/drowzee,Drowzee,32.4 kg (71.4 lbs),1.0 m (3′03″),Psychic,34,/ability/insomnia,Prevents the Pokémon from falling asleep.,https://pokemondb.net/ability/insomnia,#0097,Hypno,https://pokemondb.net/pokedex/hypno,,,
0097,https://pokemondb.net/pokedex/hypno,Hypno,75.6 kg (166.7 lbs),1.6 m (5′03″),Psychic,,/ability/insomnia,Prevents the Pokémon from falling asleep.,https://pokemondb.net/ability/insomnia,#0097,Hypno,https://pokemondb.net/pokedex/hypno,,,
0098,https://pokemondb.net/pokedex/krabby,Krabby,6.5 kg (14.3 lbs),0.4 m (1′04″),Water,11,/ability/hyper-cutter,Prevents other Pokémon from lowering Attack stat.,https://pokemondb.net/ability/hyper-cutter,#0099,Kingler,https://pokemondb.net/pokedex/kingler,,,
0099,https://pokemondb.net/pokedex/kingler,Kingler,60.0 kg (132.3 lbs),1.3 m (4′03″),Water,Cerulean Cave,/ability/hyper-cutter,Prevents other Pokémon from lowering Attack stat.,https://pokemondb.net/ability/hyper-cutter,#0099,Kingler,https://pokemondb.net/pokedex/kingler,,,
0100,https://pokemondb.net/pokedex/voltorb,Voltorb,10.4 kg (22.9 lbs),0.5 m (1′08″),Electric,Grass,/ability/soundproof,Gives immunity to sound-based moves.,https://pokemondb.net/ability/soundproof,#0101,Electrode,https://pokemondb.net/pokedex/electrode,,,
0101,https://pokemondb.net/pokedex/electrode,Electrode,66.6 kg (146.8 lbs),1.2 m (3′11″),Electric,Grass,/ability/soundproof,Gives immunity to sound-based moves.,https://pokemondb.net/ability/soundproof,#0101,Electrode,https://pokemondb.net/pokedex/electrode,,,
0102,https://pokemondb.net/pokedex/exeggcute,Exeggcute,2.5 kg (5.5 lbs),0.4 m (1′04″),Grass,Psychic,/ability/chlorophyll,Boosts the Pokémon's Speed in sunshine.,https://pokemondb.net/ability/chlorophyll,,,,,,
0103,https://pokemondb.net/pokedex/exeggutor,Exeggutor,120.0 kg (264.6 lbs),2.0 m (6′07″),Grass,Psychic,/ability/chlorophyll,Boosts the Pokémon's Speed in sunshine.,https://pokemondb.net/ability/chlorophyll,,,,,,
0104,https://pokemondb.net/pokedex/cubone,Cubone,6.5 kg (14.3 lbs),0.4 m (1′04″),Ground,Safari Zone,/ability/rock-head,Protects the Pokémon from recoil damage.,https://pokemondb.net/ability/rock-head,,,,,,
0105,https://pokemondb.net/pokedex/marowak,Marowak,45.0 kg (99.2 lbs),1.0 m (3′03″),Ground,Ghost,/ability/rock-head,Protects the Pokémon from recoil damage.,https://pokemondb.net/ability/rock-head,,,,,,
0106,https://pokemondb.net/pokedex/hitmonlee,Hitmonlee,49.8 kg (109.8 lbs),1.5 m (4′11″),Fighting,,/ability/limber,The Pokémon is protected from paralysis.,https://pokemondb.net/ability/limber,,,,,,
0107,https://pokemondb.net/pokedex/hitmonchan,Hitmonchan,50.2 kg (110.7 lbs),1.4 m (4′07″),Fighting,,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,,,,,,
0108,https://pokemondb.net/pokedex/lickitung,Lickitung,65.5 kg (144.4 lbs),1.2 m (3′11″),Normal,,/ability/own-tempo,Prevents the Pokémon from becoming confused.,https://pokemondb.net/ability/own-tempo,#0463,Lickilicky,https://pokemondb.net/pokedex/lickilicky,,,
0109,https://pokemondb.net/pokedex/koffing,Koffing,1.0 kg (2.2 lbs),0.6 m (2′00″),Poison,,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,,,,,,
0110,https://pokemondb.net/pokedex/weezing,Weezing,9.5 kg (20.9 lbs),1.2 m (3′11″),Poison,Fairy,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,,,,,,
0111,https://pokemondb.net/pokedex/rhyhorn,Rhyhorn,115.0 kg (253.5 lbs),1.0 m (3′03″),Ground,Rock,/ability/lightning-rod,Draws in all Electric-type moves to up Sp. Attack.,https://pokemondb.net/ability/lightning-rod,#0112,Rhydon,https://pokemondb.net/pokedex/rhydon,#0464,Rhyperior,https://pokemondb.net/pokedex/rhyperior
0112,https://pokemondb.net/pokedex/rhydon,Rhydon,120.0 kg (264.6 lbs),1.9 m (6′03″),Ground,Rock,/ability/lightning-rod,Draws in all Electric-type moves to up Sp. Attack.,https://pokemondb.net/ability/lightning-rod,#0112,Rhydon,https://pokemondb.net/pokedex/rhydon,#0464,Rhyperior,https://pokemondb.net/pokedex/rhyperior
0113,https://pokemondb.net/pokedex/chansey,Chansey,34.6 kg (76.3 lbs),1.1 m (3′07″),Normal,14,/ability/natural-cure,All status problems heal when it switches out.,https://pokemondb.net/ability/natural-cure,#0113,Chansey,https://pokemondb.net/pokedex/chansey,#0242,Blissey,https://pokemondb.net/pokedex/blissey
0114,https://pokemondb.net/pokedex/tangela,Tangela,35.0 kg (77.2 lbs),1.0 m (3′03″),Grass,,/ability/chlorophyll,Boosts the Pokémon's Speed in sunshine.,https://pokemondb.net/ability/chlorophyll,#0465,Tangrowth,https://pokemondb.net/pokedex/tangrowth,,,
0115,https://pokemondb.net/pokedex/kangaskhan,Kangaskhan,80.0 kg (176.4 lbs),2.2 m (7′03″),Normal,,/ability/early-bird,The Pokémon awakens quickly from sleep.,https://pokemondb.net/ability/early-bird,,,,,,
0116,https://pokemondb.net/pokedex/horsea,Horsea,8.0 kg (17.6 lbs),0.4 m (1′04″),Water,11,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0117,Seadra,https://pokemondb.net/pokedex/seadra,#0230,Kingdra,https://pokemondb.net/pokedex/kingdra
0117,https://pokemondb.net/pokedex/seadra,Seadra,25.0 kg (55.1 lbs),1.2 m (3′11″),Water,Cerulean Cave,/ability/poison-point,Contact with the Pokémon may poison the attacker.,https://pokemondb.net/ability/poison-point,#0117,Seadra,https://pokemondb.net/pokedex/seadra,#0230,Kingdra,https://pokemondb.net/pokedex/kingdra
0118,https://pokemondb.net/pokedex/goldeen,Goldeen,15.0 kg (33.1 lbs),0.6 m (2′00″),Water,9,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0119,Seaking,https://pokemondb.net/pokedex/seaking,,,
0119,https://pokemondb.net/pokedex/seaking,Seaking,39.0 kg (86.0 lbs),1.3 m (4′03″),Water,Cerulean Cave,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0119,Seaking,https://pokemondb.net/pokedex/seaking,,,
0120,https://pokemondb.net/pokedex/staryu,Staryu,34.5 kg (76.1 lbs),0.8 m (2′07″),Water,20,/ability/illuminate,Raises the likelihood of meeting wild Pokémon.,https://pokemondb.net/ability/illuminate,#0121,Starmie,https://pokemondb.net/pokedex/starmie,,,
0121,https://pokemondb.net/pokedex/starmie,Starmie,80.0 kg (176.4 lbs),1.1 m (3′07″),Water,Psychic,/ability/illuminate,Raises the likelihood of meeting wild Pokémon.,https://pokemondb.net/ability/illuminate,#0121,Starmie,https://pokemondb.net/pokedex/starmie,,,
0122,https://pokemondb.net/pokedex/mr-mime,Mr. Mime,54.5 kg (120.2 lbs),1.3 m (4′03″),Psychic,Fairy,/ability/soundproof,Gives immunity to sound-based moves.,https://pokemondb.net/ability/soundproof,,,,,,
0123,https://pokemondb.net/pokedex/scyther,Scyther,56.0 kg (123.5 lbs),1.5 m (4′11″),Bug,Flying,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,,,,,,
0124,https://pokemondb.net/pokedex/jynx,Jynx,40.6 kg (89.5 lbs),1.4 m (4′07″),Ice,Psychic,/ability/oblivious,Prevents it from becoming infatuated.,https://pokemondb.net/ability/oblivious,#0124,Jynx,https://pokemondb.net/pokedex/jynx,,,
0125,https://pokemondb.net/pokedex/electabuzz,Electabuzz,30.0 kg (66.1 lbs),1.1 m (3′07″),Electric,,/ability/static,Contact with the Pokémon may cause paralysis.,https://pokemondb.net/ability/static,#0125,Electabuzz,https://pokemondb.net/pokedex/electabuzz,#0466,Electivire,https://pokemondb.net/pokedex/electivire
0126,https://pokemondb.net/pokedex/magmar,Magmar,44.5 kg (98.1 lbs),1.3 m (4′03″),Fire,,/ability/flame-body,Contact with the Pokémon may burn the attacker.,https://pokemondb.net/ability/flame-body,#0126,Magmar,https://pokemondb.net/pokedex/magmar,#0467,Magmortar,https://pokemondb.net/pokedex/magmortar
0127,https://pokemondb.net/pokedex/pinsir,Pinsir,55.0 kg (121.3 lbs),1.5 m (4′11″),Bug,Flying,/ability/hyper-cutter,Prevents other Pokémon from lowering Attack stat.,https://pokemondb.net/ability/hyper-cutter,,,,,,
0128,https://pokemondb.net/pokedex/tauros,Tauros,88.4 kg (194.9 lbs),1.4 m (4′07″),Normal,Fire,/ability/intimidate,Lowers the foe's Attack stat.,https://pokemondb.net/ability/intimidate,,,,,,
0129,https://pokemondb.net/pokedex/magikarp,Magikarp,10.0 kg (22.0 lbs),0.9 m (2′11″),Water,9,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0130,Gyarados,https://pokemondb.net/pokedex/gyarados,,,
0130,https://pokemondb.net/pokedex/gyarados,Gyarados,235.0 kg (518.1 lbs),6.5 m (21′04″),Water,Flying,/ability/intimidate,Lowers the foe's Attack stat.,https://pokemondb.net/ability/intimidate,#0130,Gyarados,https://pokemondb.net/pokedex/gyarados,,,
0131,https://pokemondb.net/pokedex/lapras,Lapras,220.0 kg (485.0 lbs),2.5 m (8′02″),Water,Ice,/ability/water-absorb,Restores HP if hit by a Water-type move.,https://pokemondb.net/ability/water-absorb,,,,,,
0132,https://pokemondb.net/pokedex/ditto,Ditto,4.0 kg (8.8 lbs),0.3 m (1′00″),Normal,Pokémon Mansion,/ability/limber,The Pokémon is protected from paralysis.,https://pokemondb.net/ability/limber,,,,,,
0133,https://pokemondb.net/pokedex/eevee,Eevee,6.5 kg (14.3 lbs),0.3 m (1′00″),Normal,Goldenrod City,/ability/run-away,Enables a sure getaway from wild Pokémon.,https://pokemondb.net/ability/run-away,#0700,Sylveon,https://pokemondb.net/pokedex/sylveon,,,
0134,https://pokemondb.net/pokedex/vaporeon,Vaporeon,29.0 kg (63.9 lbs),1.0 m (3′03″),Water,,/ability/water-absorb,Restores HP if hit by a Water-type move.,https://pokemondb.net/ability/water-absorb,#0700,Sylveon,https://pokemondb.net/pokedex/sylveon,,,
0135,https://pokemondb.net/pokedex/jolteon,Jolteon,24.5 kg (54.0 lbs),0.8 m (2′07″),Electric,,/ability/volt-absorb,Restores HP if hit by an Electric-type move.,https://pokemondb.net/ability/volt-absorb,#0700,Sylveon,https://pokemondb.net/pokedex/sylveon,,,
0136,https://pokemondb.net/pokedex/flareon,Flareon,25.0 kg (55.1 lbs),0.9 m (2′11″),Fire,,/ability/flash-fire,It powers up Fire-type moves if it's hit by one.,https://pokemondb.net/ability/flash-fire,#0700,Sylveon,https://pokemondb.net/pokedex/sylveon,,,
0137,https://pokemondb.net/pokedex/porygon,Porygon,36.5 kg (80.5 lbs),0.8 m (2′07″),Normal,,/ability/trace,The Pokémon copies a foe's Ability.,https://pokemondb.net/ability/trace,#0233,Porygon2,https://pokemondb.net/pokedex/porygon2,#0474,Porygon-Z,https://pokemondb.net/pokedex/porygon-z
0138,https://pokemondb.net/pokedex/omanyte,Omanyte,7.5 kg (16.5 lbs),0.4 m (1′04″),Rock,Water,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0139,Omastar,https://pokemondb.net/pokedex/omastar,,,
0139,https://pokemondb.net/pokedex/omastar,Omastar,35.0 kg (77.2 lbs),1.0 m (3′03″),Rock,Water,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0139,Omastar,https://pokemondb.net/pokedex/omastar,,,
0140,https://pokemondb.net/pokedex/kabuto,Kabuto,11.5 kg (25.4 lbs),0.5 m (1′08″),Rock,Water,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0141,Kabutops,https://pokemondb.net/pokedex/kabutops,,,
0141,https://pokemondb.net/pokedex/kabutops,Kabutops,40.5 kg (89.3 lbs),1.3 m (4′03″),Rock,Water,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0141,Kabutops,https://pokemondb.net/pokedex/kabutops,,,
0142,https://pokemondb.net/pokedex/aerodactyl,Aerodactyl,59.0 kg (130.1 lbs),1.8 m (5′11″),Rock,Flying,/ability/rock-head,Protects the Pokémon from recoil damage.,https://pokemondb.net/ability/rock-head,,,,,,
0143,https://pokemondb.net/pokedex/snorlax,Snorlax,460.0 kg (1014.1 lbs),2.1 m (6′11″),Normal,,/ability/immunity,Prevents the Pokémon from getting poisoned.,https://pokemondb.net/ability/immunity,#0143,Snorlax,https://pokemondb.net/pokedex/snorlax,,,
0144,https://pokemondb.net/pokedex/articuno,Articuno,55.4 kg (122.1 lbs),1.7 m (5′07″),Ice,Flying,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0145,https://pokemondb.net/pokedex/zapdos,Zapdos,52.6 kg (116.0 lbs),1.6 m (5′03″),Electric,Flying,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0146,https://pokemondb.net/pokedex/moltres,Moltres,60.0 kg (132.3 lbs),2.0 m (6′07″),Fire,Flying,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0147,https://pokemondb.net/pokedex/dratini,Dratini,3.3 kg (7.3 lbs),1.8 m (5′11″),Dragon,,/ability/shed-skin,The Pokémon may heal its own status problems.,https://pokemondb.net/ability/shed-skin,#0148,Dragonair,https://pokemondb.net/pokedex/dragonair,#0149,Dragonite,https://pokemondb.net/pokedex/dragonite
0148,https://pokemondb.net/pokedex/dragonair,Dragonair,16.5 kg (36.4 lbs),4.0 m (13′01″),Dragon,,/ability/shed-skin,The Pokémon may heal its own status problems.,https://pokemondb.net/ability/shed-skin,#0148,Dragonair,https://pokemondb.net/pokedex/dragonair,#0149,Dragonite,https://pokemondb.net/pokedex/dragonite
0149,https://pokemondb.net/pokedex/dragonite,Dragonite,210.0 kg (463.0 lbs),2.2 m (7′03″),Dragon,Flying,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,#0148,Dragonair,https://pokemondb.net/pokedex/dragonair,#0149,Dragonite,https://pokemondb.net/pokedex/dragonite
0150,https://pokemondb.net/pokedex/mewtwo,Mewtwo,122.0 kg (269.0 lbs),2.0 m (6′07″),Psychic,Fighting,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0151,https://pokemondb.net/pokedex/mew,Mew,4.0 kg (8.8 lbs),0.4 m (1′04″),Psychic,,/ability/synchronize,"Passes a burn, poison, or paralysis to the foe.",https://pokemondb.net/ability/synchronize,,,,,,
0152,https://pokemondb.net/pokedex/chikorita,Chikorita,6.4 kg (14.1 lbs),0.9 m (2′11″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0153,Bayleef,https://pokemondb.net/pokedex/bayleef,#0154,Meganium,https://pokemondb.net/pokedex/meganium
0153,https://pokemondb.net/pokedex/bayleef,Bayleef,15.8 kg (34.8 lbs),1.2 m (3′11″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0153,Bayleef,https://pokemondb.net/pokedex/bayleef,#0154,Meganium,https://pokemondb.net/pokedex/meganium
0154,https://pokemondb.net/pokedex/meganium,Meganium,100.5 kg (221.6 lbs),1.8 m (5′11″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0153,Bayleef,https://pokemondb.net/pokedex/bayleef,#0154,Meganium,https://pokemondb.net/pokedex/meganium
0155,https://pokemondb.net/pokedex/cyndaquil,Cyndaquil,7.9 kg (17.4 lbs),0.5 m (1′08″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0156,Quilava,https://pokemondb.net/pokedex/quilava,,,
0156,https://pokemondb.net/pokedex/quilava,Quilava,19.0 kg (41.9 lbs),0.9 m (2′11″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0156,Quilava,https://pokemondb.net/pokedex/quilava,,,
0157,https://pokemondb.net/pokedex/typhlosion,Typhlosion,79.5 kg (175.3 lbs),1.7 m (5′07″),Fire,Ghost,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0156,Quilava,https://pokemondb.net/pokedex/quilava,,,
0158,https://pokemondb.net/pokedex/totodile,Totodile,9.5 kg (20.9 lbs),0.6 m (2′00″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0159,Croconaw,https://pokemondb.net/pokedex/croconaw,#0160,Feraligatr,https://pokemondb.net/pokedex/feraligatr
0159,https://pokemondb.net/pokedex/croconaw,Croconaw,25.0 kg (55.1 lbs),1.1 m (3′07″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0159,Croconaw,https://pokemondb.net/pokedex/croconaw,#0160,Feraligatr,https://pokemondb.net/pokedex/feraligatr
0160,https://pokemondb.net/pokedex/feraligatr,Feraligatr,88.8 kg (195.8 lbs),2.3 m (7′07″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0159,Croconaw,https://pokemondb.net/pokedex/croconaw,#0160,Feraligatr,https://pokemondb.net/pokedex/feraligatr
0161,https://pokemondb.net/pokedex/sentret,Sentret,6.0 kg (13.2 lbs),0.8 m (2′07″),Normal,29,/ability/run-away,Enables a sure getaway from wild Pokémon.,https://pokemondb.net/ability/run-away,#0162,Furret,https://pokemondb.net/pokedex/furret,,,
0162,https://pokemondb.net/pokedex/furret,Furret,32.5 kg (71.7 lbs),1.8 m (5′11″),Normal,43,/ability/run-away,Enables a sure getaway from wild Pokémon.,https://pokemondb.net/ability/run-away,#0162,Furret,https://pokemondb.net/pokedex/furret,,,
0163,https://pokemondb.net/pokedex/hoothoot,Hoothoot,21.2 kg (46.7 lbs),0.7 m (2′04″),Normal,Flying,/ability/insomnia,Prevents the Pokémon from falling asleep.,https://pokemondb.net/ability/insomnia,#0164,Noctowl,https://pokemondb.net/pokedex/noctowl,,,
